srcStateName,srcDistrictName,District and Taluk Court Case type,Pending cases for a period of 0 to 1 Years,Pending cases for a period of 1 to 3 Years,Pending cases for a period of 3 to 5 Years,Pending cases for a period of 5 to 10 Years,Pending cases for a period of 10 to 20 Years,Pending cases for a period of 20 to 30 Years,Pending cases over 30 Years,Pending cases,Original pending cases,Pending Appeal cases,Pending Application cases,Pending Execution cases,Cases pending at Appearance or Service-Related stage,Cases pending at Compliance or Steps or stay stage,Cases pending at Evidence or Argument or Judgement stage,Cases pending at Pleadings or Issues or Charge stage,Cases instituted in last month,Cases disposed in last month,Cases filed by Senior Citizens,Cases filed by women,Cases delayed in disposal,Year
Haryana,Narnaul,Civil,7892,7708,3170,283,14,0,0,19067,13002,2033,1410,2622,8800,1125,6513,2628,746,550,4118,2867,10071,2021
Haryana,Narnaul,Criminal,7827,6623,2217,191,14,0,0,16872,15093,903,738,138,7620,160,7326,1759,2594,2014,661,1488,8014,2021
Haryana,Narnaul,Total,15719,14331,5387,474,28,0,0,35939,28095,2936,2148,2760,16420,1285,13839,4387,3340,2564,4779,4355,18085,2021
Haryana,Nuh,Civil,9545,7983,1323,159,8,0,0,19018,15134,461,980,2443,13188,747,3401,1667,532,401,2355,1486,3163,2021
Haryana,Nuh,Criminal,9021,7689,2546,125,37,5,0,19423,17008,456,1937,22,8254,676,8893,1581,2349,1596,262,1457,4615,2021
Haryana,Nuh,Total,18566,15672,3869,284,45,5,0,38441,32142,917,2917,2465,21442,1423,12294,3248,2881,1997,2617,2943,7778,2021
Haryana,Palwal,Civil,9480,7769,2051,240,25,1,1,19567,15477,770,772,2548,12762,370,4724,1711,686,501,2542,2165,1819,2021
Haryana,Palwal,Criminal,8672,8704,4111,359,18,0,0,21864,19699,468,1697,0,10897,196,9202,1568,1551,1357,587,2168,3512,2021
Haryana,Palwal,Total,18152,16473,6162,599,43,1,1,41431,35176,1238,2469,2548,23659,566,13926,3279,2237,1858,3129,4333,5331,2021
Haryana,Panchkula,Civil,4057,3685,1369,245,14,3,0,9373,5759,760,602,2252,4805,331,2393,1725,318,390,2018,1508,2644,2021
Haryana,Panchkula,Criminal,8629,5479,1593,198,12,1,0,15912,14470,548,894,0,9980,138,4619,1175,1120,2004,745,1303,4699,2021
Haryana,Panchkula,Total,12686,9164,2962,443,26,4,0,25285,20229,1308,1496,2252,14785,469,7012,2900,1438,2394,2763,2811,7343,2021
Haryana,Panipat,Civil,8035,5648,1662,201,20,0,0,15566,10909,903,927,2827,7853,997,4021,2694,741,763,2340,2710,5523,2021
Haryana,Panipat,Criminal,18271,11053,3706,420,18,6,0,33474,30294,1139,2041,0,18155,356,12182,2779,4311,4580,721,2581,11795,2021
Haryana,Panipat,Total,26306,16701,5368,621,38,6,0,49040,41203,2042,2968,2827,26008,1353,16203,5473,5052,5343,3061,5291,17318,2021
Haryana,Rewari,Civil,8015,7784,3293,338,16,1,1,19448,14080,1432,828,3108,8088,554,7457,3099,638,612,4280,3407,8999,2021
Haryana,Rewari,Criminal,10995,9080,2930,212,4,0,0,23221,20749,673,1799,0,9954,153,9086,2683,1927,1674,738,1886,8316,2021
Haryana,Rewari,Total,19010,16864,6223,550,20,1,1,42669,34829,2105,2627,3108,18042,707,16543,5782,2565,2286,5018,5293,17315,2021
Haryana,Rohtak,Civil,6292,5259,1420,176,14,2,0,13163,9418,633,894,2218,7774,444,3921,1023,680,496,2250,2380,5817,2021
Haryana,Rohtak,Criminal,21221,10761,3352,356,13,0,0,35703,33006,422,1801,474,22363,200,10471,2659,3984,3328,873,2144,11941,2021
Haryana,Rohtak,Total,27513,16020,4772,532,27,2,0,48866,42424,1055,2695,2692,30137,644,14392,3682,4664,3824,3123,4524,17758,2021
Haryana,Sirsa,Civil,7798,6126,1507,254,15,1,2,15703,11578,1016,606,2503,7264,1251,4952,2235,640,510,3096,1824,5312,2021
Haryana,Sirsa,Criminal,12421,9143,3461,412,15,3,0,25455,22557,913,1985,0,12754,528,11009,1163,2218,1715,804,1919,9045,2021
Haryana,Sirsa,Total,20219,15269,4968,666,30,4,2,41158,34135,1929,2591,2503,20018,1779,15961,3398,2858,2225,3900,3743,14357,2021
Haryana,Sonepat,Civil,10373,9190,4414,1125,30,0,0,25132,17871,1436,1643,4182,13504,1709,7299,2620,890,852,5186,4283,6025,2021
Haryana,Sonepat,Criminal,13434,12348,4889,1272,23,3,0,31969,28439,981,2412,137,15848,298,14114,1707,2434,2308,1427,2940,5541,2021
Haryana,Sonepat,Total,23807,21538,9303,2397,53,3,0,57101,46310,2417,4055,4319,29352,2007,21413,4327,3324,3160,6613,7223,11566,2021
Haryana,Yamunanagar,Civil,11185,9872,3805,536,23,2,0,25423,18541,2254,1067,3561,13033,800,9243,2346,949,847,4525,3948,11846,2021
Haryana,Yamunanagar,Criminal,11762,11099,3124,325,12,0,0,26322,22778,1593,1951,0,12412,147,12426,1337,1241,1735,1107,2946,12171,2021
Haryana,Yamunanagar,Total,22947,20971,6929,861,35,2,0,51745,41319,3847,3018,3561,25445,947,21669,3683,2190,2582,5632,6894,24017,2021
Himachal Pradesh,Bilaspur,Civil,3584,3227,1210,910,72,1,2,9006,5265,167,2819,755,3261,2955,2053,721,412,709,2656,1168,157,2021
Himachal Pradesh,Bilaspur,Criminal,4020,2674,1583,1899,138,0,0,10314,8604,139,1199,373,5847,1221,2468,772,1880,1729,387,1096,78,2021
Himachal Pradesh,Bilaspur,Total,7604,5901,2793,2809,210,1,2,19320,13869,306,4018,1128,9108,4176,4521,1493,2292,2438,3043,2264,235,2021
Himachal Pradesh,Chamba,Civil,2270,1305,614,626,40,1,0,4856,3133,36,1252,435,1186,2085,1215,324,993,982,1240,957,2245,2021
Himachal Pradesh,Chamba,Criminal,3828,2053,627,697,24,0,0,7229,5994,7,1163,65,4257,1154,1477,331,1626,1442,188,999,2819,2021
Himachal Pradesh,Chamba,Total,6098,3358,1241,1323,64,1,0,12085,9127,43,2415,500,5443,3239,2692,655,2619,2424,1428,1956,5064,2021
Himachal Pradesh,Hamirpur,Civil,6768,5305,2464,1884,42,0,0,16463,10027,411,5052,973,4019,6169,4863,1382,762,801,6436,2015,8688,2021
Himachal Pradesh,Hamirpur,Criminal,13873,4861,1461,952,12,0,0,21159,18583,156,2358,62,12651,2454,5685,337,1888,2239,507,1430,5578,2021
Himachal Pradesh,Hamirpur,Total,20641,10166,3925,2836,54,0,0,37622,28610,567,7410,1035,16670,8623,10548,1719,2650,3040,6943,3445,14266,2021
Himachal Pradesh,Kangra,Civil,11885,10863,4763,4647,318,4,1,32481,18883,942,10329,2336,10279,12175,7573,2426,1444,1716,10841,3821,5276,2021
Himachal Pradesh,Kangra,Criminal,11325,8660,3874,3416,111,0,0,27386,22320,1033,3854,181,13065,5093,7518,1655,3165,6330,1037,2325,4369,2021
Himachal Pradesh,Kangra,Total,23210,19523,8637,8063,429,4,1,59867,41203,1975,14183,2517,23344,17268,15091,4081,4609,8046,11878,6146,9645,2021
Himachal Pradesh,Kinnaur,Civil,1896,1589,573,320,6,0,0,4384,3174,57,596,557,1440,1356,1143,384,571,615,685,688,1540,2021
Himachal Pradesh,Kinnaur,Criminal,11433,3535,1291,1010,7,1,0,17277,15855,88,1333,1,13070,1686,1899,618,831,1565,279,991,3798,2021
Himachal Pradesh,Kinnaur,Total,13329,5124,1864,1330,13,1,0,21661,19029,145,1929,558,14510,3042,3042,1002,1402,2180,964,1679,5338,2021
Himachal Pradesh,Kullu,Civil,2844,2539,1462,1081,14,0,0,7940,4722,85,1810,1323,2959,2719,1434,796,753,843,1222,579,4260,2021
Himachal Pradesh,Kullu,Criminal,34995,9369,2120,2347,21,1,0,48853,47157,40,1662,3,40664,4937,2211,1024,2400,2354,304,668,7157,2021
Himachal Pradesh,Kullu,Total,37839,11908,3582,3428,35,1,0,56793,51879,125,3472,1326,43623,7656,3645,1820,3153,3197,1526,1247,11417,2021
Himachal Pradesh,Mandi,Civil,7168,6123,2732,1927,73,1,0,18024,9895,306,6365,1458,6150,6407,3587,1804,967,1649,5364,2598,8,2021
Himachal Pradesh,Mandi,Criminal,9410,7562,3791,2582,55,0,0,23400,19444,619,2931,406,14153,2703,5254,1098,3083,4098,831,2286,21,2021
Himachal Pradesh,Mandi,Total,16578,13685,6523,4509,128,1,0,41424,29339,925,9296,1864,20303,9110,8841,2902,4050,5747,6195,4884,29,2021
Himachal Pradesh,Shimla,Civil,6626,5629,2336,1779,195,11,1,16577,10326,275,3909,2067,7649,4901,2950,912,961,1082,3315,1650,9445,2021
Himachal Pradesh,Shimla,Criminal,47507,7730,3790,3204,177,0,0,62408,58506,267,3562,73,53083,3439,4583,1063,7519,7990,1117,1538,14100,2021
Himachal Pradesh,Shimla,Total,54133,13359,6126,4983,372,11,1,78985,68832,542,7471,2140,60732,8340,7533,1975,8480,9072,4432,3188,23545,2021
Himachal Pradesh,Sirmaur,Civil,3861,3559,1243,936,33,0,0,9632,5978,120,2495,1039,2522,4387,1792,812,562,555,2154,1006,3126,2021
Himachal Pradesh,Sirmaur,Criminal,7076,4003,1642,1355,14,0,0,14090,12071,330,1634,58,7738,2124,3284,930,1765,1944,318,581,3966,2021
Himachal Pradesh,Sirmaur,Total,10937,7562,2885,2291,47,0,0,23722,18049,450,4129,1097,10260,6511,5076,1742,2327,2499,2472,1587,7092,2021
Himachal Pradesh,Solan,Civil,6551,5612,2885,1775,276,5,0,17104,10056,508,4439,2101,6892,5844,3381,917,869,860,3390,1845,4478,2021
Himachal Pradesh,Solan,Criminal,20645,9107,3113,2024,109,0,0,34998,32059,513,2277,149,27498,3282,3633,563,4675,3619,588,1378,5118,2021
Himachal Pradesh,Solan,Total,27196,14719,5998,3799,385,5,0,52102,42115,1021,6716,2250,34390,9126,7014,1480,5544,4479,3978,3223,9596,2021
Himachal Pradesh,Una,Civil,5868,5226,2959,2887,326,6,0,17272,10591,351,4888,1442,4186,5994,5786,1275,1573,1813,5669,2280,5597,2021
Himachal Pradesh,Una,Criminal,6736,3997,2010,1841,107,3,0,14694,12816,189,1524,165,8424,1639,3712,916,2876,2662,512,1454,3424,2021
Himachal Pradesh,Una,Total,12604,9223,4969,4728,433,9,0,31966,23407,540,6412,1607,12610,7633,9498,2191,4449,4475,6181,3734,9021,2021
Jammu and Kashmir,Anantnag,Civil,3260,1510,476,469,100,7,0,5822,3860,170,73,276,3210,784,1010,104,384,241,750,562,1,2021
Jammu and Kashmir,Anantnag,Criminal,3481,1762,1100,1366,111,2,0,7822,5459,113,1632,180,2628,414,2421,559,680,616,114,499,0,2021
Jammu and Kashmir,Anantnag,Total,6741,3272,1576,1835,211,9,0,13644,9319,283,1705,456,5838,1198,3431,663,1064,857,864,1061,1,2021
Jammu and Kashmir,Bandipora,Civil,519,257,172,138,28,0,0,1114,626,35,359,33,451,81,270,93,46,38,162,87,0,2021
Jammu and Kashmir,Bandipora,Criminal,388,449,1373,715,82,1,1,3009,2821,23,129,22,543,58,1483,135,20,39,26,57,0,2021
Jammu and Kashmir,Bandipora,Total,907,706,1545,853,110,1,1,4123,3447,58,488,55,994,139,1753,228,66,77,188,144,0,2021
Jammu and Kashmir,Baramulla,Civil,2009,2009,841,762,179,12,0,5812,1963,165,652,260,1511,423,897,104,168,209,1060,418,13,2021
Jammu and Kashmir,Baramulla,Criminal,3204,3493,2103,2377,220,6,0,11403,6816,186,1084,18,2194,492,1932,263,302,287,157,229,18,2021
Jammu and Kashmir,Baramulla,Total,5213,5502,2944,3139,399,18,0,17215,8779,351,1736,278,3705,915,2829,367,470,496,1217,647,31,2021
Jammu and Kashmir,Budgam,Civil,1652,1011,526,407,73,1,0,3670,1878,216,126,134,934,400,723,254,130,140,521,449,14,2021
Jammu and Kashmir,Budgam,Criminal,2183,1865,1272,853,217,0,0,6390,3333,145,449,70,1288,245,2167,41,244,278,79,472,7,2021
Jammu and Kashmir,Budgam,Total,3835,2876,1798,1260,290,1,0,10060,5211,361,575,204,2222,645,2890,295,374,418,600,921,21,2021
Jammu and Kashmir,Doda,Civil,1093,1031,305,146,10,1,0,2586,1872,53,553,108,1201,375,854,149,126,126,547,339,53,2021
Jammu and Kashmir,Doda,Criminal,1620,1177,480,395,23,0,0,3695,2342,22,1213,106,1454,210,1868,154,303,405,105,381,28,2021
Jammu and Kashmir,Doda,Total,2713,2208,785,541,33,1,0,6281,4214,75,1766,214,2655,585,2722,303,429,531,652,720,81,2021
Jammu and Kashmir,Ganderbal,Civil,596,406,218,239,10,0,0,1469,1189,66,39,78,585,99,262,269,44,81,211,190,2,2021
Jammu and Kashmir,Ganderbal,Criminal,844,733,537,449,11,0,0,2574,1957,50,273,31,780,99,1071,107,94,84,33,185,4,2021
Jammu and Kashmir,Ganderbal,Total,1440,1139,755,688,21,0,0,4043,3146,116,312,109,1365,198,1333,376,138,165,244,375,6,2021
Jammu and Kashmir,Jammu,Civil,8834,8345,6057,5008,1540,92,12,29888,23207,707,4188,1782,16048,4018,8331,1355,974,868,3623,3312,365,2021
Jammu and Kashmir,Jammu,Criminal,8716,8108,5565,5313,1100,18,3,28823,23640,179,4467,503,13663,2696,11196,1133,1418,1380,532,2180,35,2021
Jammu and Kashmir,Jammu,Total,17550,16453,11622,10321,2640,110,15,58711,46847,886,8655,2285,29711,6714,19527,2488,2392,2248,4155,5492,400,2021
Jammu and Kashmir,Kathua,Civil,2021,1212,461,345,65,2,0,4106,2974,105,258,455,1924,521,1353,186,144,212,547,552,67,2021
Jammu and Kashmir,Kathua,Criminal,2015,1363,798,628,49,0,0,4853,3900,33,785,83,1408,463,2571,326,534,495,85,345,166,2021
Jammu and Kashmir,Kathua,Total,4036,2575,1259,973,114,2,0,8959,6874,138,1043,538,3332,984,3924,512,678,707,632,897,233,2021
Jammu and Kashmir,Kishtwar,Civil,446,356,252,177,2,0,0,1233,1083,19,70,61,589,81,362,106,39,79,220,185,0,2021
Jammu and Kashmir,Kishtwar,Criminal,1343,489,232,150,2,0,0,2216,1084,5,1079,47,643,206,1227,92,329,415,23,189,1,2021
Jammu and Kashmir,Kishtwar,Total,1789,845,484,327,4,0,0,3449,2167,24,1149,108,1232,287,1589,198,368,494,243,374,1,2021
Jammu and Kashmir,Kulgam,Civil,802,373,173,224,32,1,0,1605,1182,68,125,83,566,152,595,130,90,61,250,129,6,2021
Jammu and Kashmir,Kulgam,Criminal,986,788,642,761,166,0,0,3343,2387,58,346,1,960,185,1563,47,199,204,32,138,29,2021
Jammu and Kashmir,Kulgam,Total,1788,1161,815,985,198,1,0,4948,3569,126,471,84,1526,337,2158,177,289,265,282,267,35,2021
Jammu and Kashmir,Kupwara,Civil,1405,1136,534,494,71,1,0,3641,2661,115,80,179,1204,106,705,83,133,214,336,395,1,2021
Jammu and Kashmir,Kupwara,Criminal,1854,2182,1538,2158,341,8,0,8081,6747,91,673,53,1605,287,3315,361,194,196,65,313,7,2021
Jammu and Kashmir,Kupwara,Total,3259,3318,2072,2652,412,9,0,11722,9408,206,753,232,2809,393,4020,444,327,410,401,708,8,2021
Jammu and Kashmir,Poonch,Civil,874,598,310,266,56,0,0,2104,1308,48,120,97,133,261,304,91,22,221,280,96,8,2021
Jammu and Kashmir,Poonch,Criminal,916,951,635,407,11,0,0,2920,1423,16,169,0,605,106,746,56,40,170,33,191,2,2021
Jammu and Kashmir,Poonch,Total,1790,1549,945,673,67,0,0,5024,2731,64,289,97,738,367,1050,147,62,391,313,287,10,2021
Jammu and Kashmir,Pulwama,Civil,1346,818,396,225,35,0,0,2820,2003,76,176,185,908,868,641,313,255,237,441,337,83,2021
Jammu and Kashmir,Pulwama,Criminal,2479,1487,1185,504,82,2,0,5739,3649,71,1264,1,1521,643,2201,73,617,635,80,402,106,2021
Jammu and Kashmir,Pulwama,Total,3825,2305,1581,729,117,2,0,8559,5652,147,1440,186,2429,1511,2842,386,872,872,521,739,189,2021
Jammu and Kashmir,Rajouri,Civil,1285,1630,788,475,54,1,0,4233,3561,45,474,145,2295,658,1070,193,113,147,355,313,3,2021
Jammu and Kashmir,Rajouri,Criminal,1753,1912,1051,814,46,0,0,5576,4162,44,1157,200,2194,452,2651,229,251,316,67,404,7,2021
Jammu and Kashmir,Rajouri,Total,3038,3542,1839,1289,100,1,0,9809,7723,89,1631,345,4489,1110,3721,422,364,463,422,717,10,2021
Jammu and Kashmir,Ramban,Civil,862,554,258,130,4,0,0,1808,1436,52,12,83,809,197,326,34,107,86,173,119,7,2021
Jammu and Kashmir,Ramban,Criminal,1116,721,330,178,0,0,0,2345,1700,46,459,70,674,127,660,37,266,258,39,180,2,2021
Jammu and Kashmir,Ramban,Total,1978,1275,588,308,4,0,0,4153,3136,98,471,153,1483,324,986,71,373,344,212,299,9,2021
Jammu and Kashmir,Reasi,Civil,602,443,239,147,36,2,0,1469,1033,19,363,54,501,327,522,118,79,132,250,100,8,2021
Jammu and Kashmir,Reasi,Criminal,1276,899,459,307,9,2,0,2952,2428,10,429,63,823,223,1620,249,413,413,21,149,5,2021
